codice;codice_via;nomevia;codviada;nome_via_origine;codice_via_destinazione;nome_via_destinazione;ordinanza;stato;lunghezza;larghezza;codice_utilizzo;duso;tipologia_percorso;codarco1;nomevia1;codarco2;nomevia2;codarco3;nomevia3;codarco4;nomevia4;codarco5;nomevia5;geo_point_2d;geo_shape;tipologia;nomequart
1517;0;;0;;0;;4000/343434;A;329.0;0.0;6708;Percorso naturalistico;sterrato;;;;;;;;;;;44.4638371835, 11.384461039;"{""coordinates"": [[[11.383328543529215, 44.46269463118447], [11.383397613449976, 44.46275905054957], [11.384383156238234, 44.46359909832656], [11.38456558598987, 44.46375592168451], [11.384707290281055, 44.46385875090277], [11.384785971842945, 44.46390020976075], [11.384817566608673, 44.463932853751125], [11.384836987519579, 44.46400296991093], [11.384862019305972, 44.46414153095756], [11.38488644176532, 44.464199790802816], [11.385044130340297, 44.464553044168355], [11.385125600430952, 44.46479230840672], [11.385182687645816, 44.46503991702549], [11.38518387396353, 44.46513392307432], [11.385182068409886, 44.46522211406603]]], ""type"": ""MultiLineString""}";6720;Savena
1520;17980;VIA ALESSANDRO CORTICELLI;0;;0;;4000/343434;A;200.0;0.0;3003;Pedonale-Ciclabile;ciclabile contigua al pedonale;517;VIA ALESSANDRO CORTICELLI;4455;VIA ALESSANDRO CORTICELLI;;;;;;;44.4625494564, 11.376398546;"{""coordinates"": [[[11.377443288296387, 44.46205667265706], [11.377348377430005, 44.462123099226616], [11.377241213597763, 44.46218804059833], [11.377088298574549, 44.462267867915486], [11.37691568118265, 44.462342883266], [11.37674447552045, 44.46242145231344], [11.376447959146539, 44.462545653461255], [11.376199785442514, 44.46265911004569], [11.375566780018204, 44.462911613435175], [11.375466687791254, 44.46283968910513], [11.375329604722078, 44.462856776774586]]], ""type"": ""MultiLineString""}";6718;Savena
1521;47150;VIA AMILCARE PONCHIELLI;0;;0;;4000/343434;A;68.0;0.0;3002;Ciclabile;sede propria;554;VIA AMILCARE PONCHIELLI;;;;;;;;;44.4659446581, 11.3740976992;"{""coordinates"": [[[11.37370818383594, 44.46604379621633], [11.373786463592888, 44.466021069056296], [11.373945497038644, 44.465979953034676], [11.374369202622853, 44.465895663324865], [11.374407817930052, 44.465836027033724], [11.37445401910601, 44.465796817745634]]], ""type"": ""MultiLineString""}";2901;Savena
1322;0;;0;;0;;4000/343434;A;546.0;0.0;6708;Percorso naturalistico;sterrato;;;;;;;;;;;44.4690596826, 11.3968626469;"{""coordinates"": [[[11.394066343162528, 44.46801287440859], [11.3942605559283, 44.468064497105445], [11.394785958731497, 44.46824365872967], [11.395152289757585, 44.46836380318423], [11.395355162790866, 44.46843005850686], [11.395514897438321, 44.46848933814047], [11.3956297564282, 44.468516293853746], [11.395792457151504, 44.4685008702252], [11.395958916094074, 44.46849431214557], [11.396085622464462, 44.4684918850166], [11.396208387413116, 44.46850806578233], [11.39642954206738, 44.46857627315478], [11.396585271588526, 44.468652471655716], [11.396771300992338, 44.468723033964494], [11.396935461471841, 44.468775482273806], [11.397306548049228, 44.46895031260367], [11.397553776449298, 44.469082027512236], [11.397738288202047, 44.46917282685476], [11.39785835082582, 44.469237907665764], [11.397954332991059, 44.46928828847123], [11.398037195238093, 44.46936250560734], [11.398121314649682, 44.46946858813261], [11.398268938853946, 44.469596862022], [11.39839032569509, 44.469740165791904], [11.398473163345098, 44.46984452102605], [11.398553430147851, 44.46999874045929], [11.39862855026848, 44.470139808429195], [11.39868792139631, 44.47023475879226], [11.398684798861012, 44.47027134910532], [11.398821498523333, 44.47044758888943], [11.398896254744386, 44.470578741277265], [11.398965177409366, 44.47066049489446], [11.399045885634358, 44.47070645631575], [11.399197802691026, 44.4708024454485]]], ""type"": ""MultiLineString""}";6720;Savena
1172;0;;0;;0;;4000/343434;A;497.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.4836011249, 11.3879302594;"{""coordinates"": [[[11.38509544136111, 44.484306550300104], [11.385184844674605, 44.48426729126543], [11.385372442764133, 44.48416869643974], [11.385497055184574, 44.48411392424352], [11.385976607576884, 44.4839609205232], [11.386128499215744, 44.48391330597965], [11.386312591006861, 44.48386115518788], [11.386611373214457, 44.48377569166333], [11.386838766384503, 44.48372649765217], [11.387290322641409, 44.48354895632086], [11.387640082302344, 44.483522316694355], [11.387721923188858, 44.48354379015309], [11.387892022149698, 44.48361172110657], [11.388001379794785, 44.48364614411032], [11.388042142810338, 44.48365301980338], [11.388365506618054, 44.48357476150064], [11.38861622148359, 44.483501886522134], [11.388723451761752, 44.483484184073895], [11.388837493411183, 44.48350111857113], [11.38900332053286, 44.48353049434094], [11.38906604961539, 44.483546570991315], [11.389144563806497, 44.483552655943484], [11.389293362149386, 44.48349543783622], [11.3900711703394, 44.483191980255384], [11.390762183369134, 44.482919095636895]]], ""type"": ""MultiLineString""}";2901;Savena
1525;42350;VIALE ALFREDO ORIANI;40450;VIA AUGUSTO MURRI;59150;PIAZZA TRENTO E TRIESTE;4000/343434;A;508.0;0.0;3002;Ciclabile;sede propria;1533;VIALE ALFREDO ORIANI;1571;VIALE ALFREDO ORIANI;4410;VIALE ALFREDO ORIANI;;;;;44.485049657, 11.3601805315;"{""coordinates"": [[[11.358692040370181, 44.483023423280166], [11.35876256140578, 44.483123223960455], [11.35909384032169, 44.48357260746411], [11.359339894904622, 44.48390708508218], [11.359488879706337, 44.48410459400942], [11.35961038386487, 44.48425678398039], [11.359910268929855, 44.48468598814695], [11.360374881724645, 44.48532127688669], [11.360774672975461, 44.48585043748487], [11.361182704511773, 44.486421854556], [11.361607526462842, 44.48698470142244], [11.361678864371902, 44.487068362314204]]], ""type"": ""MultiLineString""}";2901;Santo Stefano
1526;38100;VIA GIUSEPPE MEZZOFANTI;56750;VIA CLOTILDE TAMBRONI;18850;VIA GIUSEPPE DAGNINI;4000/343434;A;887.0;0.0;3003;Pedonale-Ciclabile;ciclabile contigua al pedonale;1507;VIA GIUSEPPE MEZZOFANTI;1545;VIA GIUSEPPE MEZZOFANTI;1594;VIA GIUSEPPE MEZZOFANTI;1597;VIA GIUSEPPE MEZZOFANTI;1598;VIA GIUSEPPE MEZZOFANTI;44.4832271414, 11.3659839956;"{""coordinates"": [[[11.361541705818896, 44.485564562956796], [11.361728100989284, 44.48534443047674], [11.362355011062647, 44.484591936549634], [11.362463002091205, 44.48451895639706], [11.362533757137397, 44.48449048262241], [11.36347063507793, 44.484129762112076], [11.364454582424198, 44.48375846364003], [11.364524779866906, 44.483728686175226], [11.364614894201724, 44.483686108173266], [11.365519613801139, 44.483347999837335], [11.365726821628693, 44.48328109060405], [11.367170002036085, 44.48274082430556], [11.36773111653555, 44.482520575654135], [11.368505245617936, 44.48222927490907], [11.368646118197441, 44.482180158609474], [11.369713692401954, 44.48177213472044], [11.370600911231373, 44.48143183801401], [11.37066473310503, 44.48139475419162], [11.370697835988373, 44.48135830875003], [11.370722915375197, 44.481313774856524]]], ""type"": ""MultiLineString""}";6718;Santo Stefano
1529;62400;VIA POMPEO VIZZANI;0;;0;;4000/343434;A;107.0;0.0;3003;Pedonale-Ciclabile;ciclabile contigua al pedonale;6343;VIA POMPEO VIZZANI;;;;;;;;;44.4900562886, 11.3713479505;"{""coordinates"": [[[11.371959111737423, 44.48985044317698], [11.37091271604906, 44.49020273956739], [11.37073708698615, 44.49026300969822]]], ""type"": ""MultiLineString""}";6718;San Donato - San Vitale
474;28490;ROTONDA GIUSEPPE GOZZETTI;0;;0;;4000/343434;A;77.0;0.0;3002;Ciclabile;sede propria;9752;ROTONDA GIUSEPPE GOZZETTI;;;;;;;;;44.4884058932, 11.3973648388;"{""coordinates"": [[[11.397733871801229, 44.4885262906429], [11.39772158939735, 44.48850699375999], [11.397639936106923, 44.48843281218574], [11.397565944171285, 44.48839571950322], [11.397449021932237, 44.48835164954147], [11.397400720410936, 44.48833563107766], [11.3973834090075, 44.48836195033696], [11.397365724304, 44.488377311267186], [11.3973401597672, 44.488391913737104], [11.397283636078086, 44.48841747111116], [11.397252574977676, 44.48842562796695], [11.397216196757194, 44.48843202604601], [11.397183445678001, 44.48843085510897], [11.397149311050137, 44.48842784094378], [11.397116355997753, 44.48842199214947], [11.397079262921107, 44.4884106132941], [11.397049922653405, 44.488397195266344], [11.397024285917578, 44.4883780700295], [11.397001187032071, 44.48835702633081], [11.396981856049027, 44.488332155919736]]], ""type"": ""MultiLineString""}";2901;San Donato - San Vitale
1336;0;;0;;0;;4000/343434;A;376.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.5161266466, 11.3951622319;"{""coordinates"": [[[11.395285508980733, 44.515200428928864], [11.395223202130467, 44.515268264130924], [11.394366454823688, 44.51556054981299], [11.3942675724048, 44.51561128265144], [11.394252314739147, 44.515740205891795], [11.39426280911408, 44.51600340267611], [11.394278780146452, 44.51619585084773], [11.394335148571015, 44.51625635840942], [11.394409888079707, 44.5163049132117], [11.394514635722889, 44.51636247730979], [11.394707584220237, 44.51646831332872], [11.39480085331548, 44.51650876764754], [11.394876627477826, 44.51651681598199], [11.395404440001887, 44.516509589170646], [11.396621828138002, 44.5164975130563], [11.396834647559643, 44.516493763677175]]], ""type"": ""MultiLineString""}";2901;San Donato - San Vitale
1535;20950;VIA DUE MADONNE;28490;ROTONDA GIUSEPPE GOZZETTI;0;;4000/343434;A;284.0;0.0;3002;Ciclabile;sede propria;9745;VIA DUE MADONNE;9746;VIA DUE MADONNE;;;;;;;44.4875372821, 11.3967014059;"{""coordinates"": [[[11.397085423311973, 44.4881135851481], [11.396317388545832, 44.48696097906595]]], ""type"": ""MultiLineString""}";2901;San Donato - San Vitale
1538;0;;0;;0;;4000/343434;A;247.0;0.0;3003;Pedonale-Ciclabile;promiscuo ciclopedonale;;;;;;;;;;;44.4983180973, 11.4095756069;"{""coordinates"": [[[11.410854544036914, 44.498250291926254], [11.409747382658784, 44.49813667988074], [11.409424523690321, 44.498079778671475], [11.409260155502212, 44.498088029450784], [11.409133533506736, 44.498148052828476], [11.409059481206196, 44.49861956030756], [11.409003941722967, 44.49871425768496], [11.408951760522523, 44.49873941559162], [11.408827800699243, 44.49872198667374], [11.408715199988228, 44.498708327144726], [11.408591157643274, 44.49868889515607], [11.40849246711689, 44.498672937048404]]], ""type"": ""MultiLineString""}";6717;San Donato - San Vitale
1385;56100;VIA SANTO STEFANO;23300;VIA FONDAZZA;19200;VIA DANTE;4000/343434;A;12.0;0.0;3002;Ciclabile;corsia preferenziale bus/bici;8764;VIA SANTO STEFANO;;;;;;;;;44.4869496186, 11.353334225;"{""coordinates"": [[[11.353280665959998, 44.48700308998455], [11.353365443464007, 44.48691912726279]], [[11.353355760706217, 44.48694831257772], [11.353365443464007, 44.48691912726279]], [[11.353365443464007, 44.48691912726279], [11.35332976958574, 44.486934862846596]]], ""type"": ""MultiLineString""}";6715;Santo Stefano
1400;0;;0;;0;;4000/343434;A;60.0;0.0;3003;Pedonale-Ciclabile;area pedonale;;;;;;;;;;;44.4943255773, 11.346741257;"{""coordinates"": [[[11.346505772079738, 44.49417401799165], [11.346603423305545, 44.49424906180339], [11.346676260492465, 44.49429534625225], [11.346736931594934, 44.49430646293363], [11.346859373363667, 44.494302503134676], [11.346878604651236, 44.49435292655872], [11.346857927815416, 44.49442723130029], [11.346834051851364, 44.494475427694056], [11.346795104007155, 44.49452436379712]]], ""type"": ""MultiLineString""}";6716;Santo Stefano
1409;33300;PIAZZA MAGGIORE;2800;VIA DELL'ARCHIGINNASIO;16950;VIA CLAVATURE;4000/343434;A;23.0;0.0;3003;Pedonale-Ciclabile;area pedonale;9353;PIAZZA MAGGIORE;;;;;;;;;44.4933323062, 11.3436663336;"{""coordinates"": [[[11.343642687575398, 44.493230781279294], [11.343689979583376, 44.493433831183104]]], ""type"": ""MultiLineString""}";6716;Santo Stefano
1410;2800;VIA DELL'ARCHIGINNASIO;33300;PIAZZA MAGGIORE;23750;VIA DE' FOSCHERARI;4000/343434;A;60.0;0.0;3003;Pedonale-Ciclabile;area pedonale;1139;VIA DELL'ARCHIGINNASIO;;;;;;;;;44.4929652184, 11.3435647559;"{""coordinates"": [[[11.343486824254521, 44.49269965555354], [11.343642687575398, 44.493230781279294]]], ""type"": ""MultiLineString""}";6716;Santo Stefano
1412;0;;0;;0;;4000/343434;A;101.0;0.0;3003;Pedonale-Ciclabile;area pedonale;;;;;;;;;;;44.4917559802, 11.3430991075;"{""coordinates"": [[[11.342815749781963, 44.49137234411428], [11.342861031510365, 44.49152716719528], [11.343244008858212, 44.49184059461499], [11.343335522626113, 44.49216961224466]]], ""type"": ""MultiLineString""}";6716;Santo Stefano
1417;59900;VIA URBANA;56650;VIA TAGLIAPIETRE;3750;VIA D'AZEGLIO;4000/343434;A;88.0;0.0;3002;Ciclabile;corsia ciclabile su strada;1148;VIA URBANA;;;;;;;;;44.4900601287, 11.3404265855;"{""coordinates"": [[[11.341059427721015, 44.48999790466064], [11.340422576389006, 44.49005711889885]], [[11.340422576389006, 44.49005711889885], [11.339965784845882, 44.49011046659171]], [[11.34007266683119, 44.49006309247126], [11.339965784845882, 44.49011046659171]], [[11.339965784845882, 44.49011046659171], [11.340088158918007, 44.49013106673828]], [[11.340477066340151, 44.490034689758794], [11.340422576389006, 44.49005711889885]], [[11.340422576389006, 44.49005711889885], [11.340483262465227, 44.49006883938016]]], ""type"": ""MultiLineString""}";2902;Porto - Saragozza
1418;59900;VIA URBANA;56650;VIA TAGLIAPIETRE;6100;VIA BELFIORE;4000/343434;A;69.0;0.0;3002;Ciclabile;corsia ciclabile su strada;1050;VIA URBANA;;;;;;;;;44.4901595001, 11.3394530466;"{""coordinates"": [[[11.339965784845882, 44.49011046659171], [11.339103153087708, 44.490192804556095]], [[11.339211920020498, 44.49014768189656], [11.339103153087708, 44.490192804556095]], [[11.339103153087708, 44.490192804556095], [11.339224635973356, 44.49021595069197]]], ""type"": ""MultiLineString""}";2902;Porto - Saragozza
805;0;;0;;0;;4000/343434;A;358.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.5017357546, 11.3045047202;"{""coordinates"": [[[11.30645249337978, 44.50235549142473], [11.306196695455297, 44.502098110077604], [11.306054843045857, 44.50199827297232], [11.30592193488774, 44.50192305394673], [11.305742071188522, 44.50180769225376], [11.305621884177407, 44.501750576739674], [11.305483127242475, 44.501707506561466], [11.305101496387755, 44.50164842343147], [11.30469219177125, 44.501614969855204], [11.304106296895382, 44.50154828595562], [11.30390209682112, 44.50154296492712], [11.303666928478558, 44.50156104917685], [11.303289920787822, 44.50162058431027], [11.303115964640208, 44.50165578603764], [11.30261475924298, 44.501802088287086], [11.302408058114082, 44.50181506973996]]], ""type"": ""MultiLineString""}";2901;Borgo Panigale - Reno
702;0;;0;;0;;4000/343434;A;112.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.5028744127, 11.2608367169;"{""coordinates"": [[[11.261135925700888, 44.503318614610734], [11.26110388299979, 44.50330490507341], [11.261073911516357, 44.503270647691366], [11.260721997620864, 44.502689217687575], [11.260626925399055, 44.50252709108392], [11.260589804215797, 44.50245607120116], [11.260579079507481, 44.50240092293206]]], ""type"": ""MultiLineString""}";2901;Borgo Panigale - Reno
952;0;;0;;0;;4000/343434;A;152.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.5235435231, 11.3601380339;"{""coordinates"": [[[11.360669854074429, 44.52410528311331], [11.360233158684792, 44.52366210984647], [11.359775362947083, 44.52314505199501], [11.359626857659856, 44.522962995529305]]], ""type"": ""MultiLineString""}";2901;Navile
1745;30700;VIA DELLE LAME;0;;0;;4000/343434;A;246.0;0.0;3002;Ciclabile;corsia ciclabile su strada;8802;VIA DELLE LAME;8801;VIA DELLE LAME;2909;VIA DELLE LAME;2914;VIA DELLE LAME;;;44.5014494437, 11.3338056218;"{""coordinates"": [[[11.333298542247869, 44.50256190283139], [11.333378648537916, 44.502136608338155]], [[11.333378648537916, 44.502136608338155], [11.333560239239718, 44.501874538338605], [11.333965759194548, 44.501169184928564]], [[11.333965759194548, 44.501169184928564], [11.334338371876173, 44.500485815631215]], [[11.334340967298688, 44.5005757834277], [11.334338371876173, 44.500485815631215]], [[11.334338371876173, 44.500485815631215], [11.334251317708613, 44.500550746514136]], [[11.333394732602946, 44.50218010438963], [11.333378648537916, 44.502136608338155]], [[11.333378648537916, 44.502136608338155], [11.33334704561247, 44.50217550431227]], [[11.333965907577994, 44.501214178253946], [11.333965759194548, 44.501169184928564]], [[11.333965759194548, 44.501169184928564], [11.333921409532334, 44.501201075427744]]], ""type"": ""MultiLineString""}";2902;Porto - Saragozza
1746;30700;VIA DELLE LAME;0;;0;;4000/343434;A;519.0;0.0;3002;Ciclabile;corsia preferenziale bus/bici;8802;VIA DELLE LAME;9118;VIA DELLE LAME;8804;VIA DELLE LAME;8803;VIA DELLE LAME;;;44.4982585752, 11.3358568104;"{""coordinates"": [[[11.334338371876173, 44.500485815631215], [11.334375931793868, 44.500431329867745], [11.334405147481469, 44.5003657078738], [11.334969940884914, 44.49952719961117]], [[11.334969940884914, 44.49952719961117], [11.335540253499174, 44.49865845357753]], [[11.335540253499174, 44.49865845357753], [11.335706587832705, 44.49842485724572], [11.335796127491102, 44.49832589723458], [11.336170982895284, 44.49787236041569]], [[11.336170982895284, 44.49787236041569], [11.336408909570073, 44.49755277804321]], [[11.336408909570073, 44.49755277804321], [11.336629329334004, 44.49716749435485]], [[11.336629329334004, 44.49716749435485], [11.336740217211954, 44.49696581132487], [11.336941465555624, 44.496596471324374]], [[11.336941465555624, 44.496596471324374], [11.337033292769284, 44.49648563433534], [11.337254804466484, 44.4963340961737]], [[11.337204079178367, 44.49641643439726], [11.337254804466484, 44.4963340961737]], [[11.337254804466484, 44.4963340961737], [11.337137591181294, 44.49636664658659]], [[11.33496639081114, 44.4995721212813], [11.334969940884914, 44.49952719961117]], [[11.334969940884914, 44.49952719961117], [11.334923048165921, 44.49955716780053]], [[11.335537329247712, 44.498703398373216], [11.335540253499174, 44.49865845357753]], [[11.335540253499174, 44.49865845357753], [11.335493781156593, 44.498688754765155]], [[11.336162118076109, 44.49791690439572], [11.336170982895284, 44.49787236041569]], [[11.336170982895284, 44.49787236041569], [11.336120706573242, 44.49789937170848]], [[11.336402828718812, 44.49759756057094], [11.336408909570073, 44.49755277804321]], [[11.336408909570073, 44.49755277804321], [11.336360366286637, 44.49758136690191]], [[11.336629584565074, 44.497212487399736], [11.336629329334004, 44.49716749435485]], [[11.336629329334004, 44.49716749435485], [11.33658505861934, 44.49719943883983]], [[11.336942776163587, 44.49664145499442], [11.336941465555624, 44.496596471324374]], [[11.336941465555624, 44.496596471324374], [11.336897950807025, 44.49662894319905]]], ""type"": ""MultiLineString""}";6715;Porto - Saragozza
